修养;xiūyǎng;accomplishment, self-cultivation
隐患;yǐnhuàn;hidden danger
真挚;zhēnzhì;sincere, sincerity, genuine
申报;shēnbào;declare, report (to customs or other authority)
狭隘;xiá'ài;narrow, tight, narrow (minded), lacking in experience
本钱;běnqián;capital (financial)
垄断;lǒngduàn;monopoly
功效;gōngxiào;efficiency, effectiveness
虚荣;xūróng;vanity
结算;jiésuàn;settle up the bill, close an account
滞留;zhìliú;detain, retention
治理;zhìlǐ;to bring under control, to govern, to manage
柴油;cháiyóu;diesel fuel, kerosene
无偿;wúcháng;free, no charge, at no cost
新陈代谢;xīn chén dàixiè;metabolism (bio), (saying) the new replaces the old
摄氏度;shèshìdù;degrees Celsius
接连;jiēlián;one after another, in a row, in succession
惹祸;rěhuò;stir up troubles
岔;chà;fork in the road, turn off, diverge
媳妇;xífù;daughter-in-law, son's wife
吃力;chīlì;strenuous, exhausted
参谋;cānmóu;advisor, give advice
勾结;gōujié;collude with, collaborate, gang up
动荡;dòngdàng;(social or political) turmoil, unrest, upheaval
充沛;chōngpèi;abundant, plentiful, vigorous
会晤;huìwù;meet, meeting, conference
亚军;yàjūn;second place, runner-up
主权;zhǔquán;sovereignty
主办;zhǔbàn;to host (a conference or sports event)
眯;mī, mí;to squint, to take a nap | get something in one's eye
盛行;shèngxíng;in fashion, prevalent, prevail
畅通;chàngtōng;unimpeded, unclogged, free-flowing, straight path, to expedite
生疏;shēngshū;unfamiliar, strange, out of practice
海拔;hǎibá;height above sea level, elevation
斯文;sīwen;refined, educated, cultured, intellectual, men of letters, scholars, literati, polite, gentle
悬挂;xuánguà;suspend, hang, suspension (cable car)
堆积;duījī;pile up, accumulate
坚韧;jiānrèn;tough and durable, hard-bitten, firm and tenacious
唾弃;tuòqì;cast aside, spurn
觉悟;juéwù;consciousness, awareness, (Buddhist) enlightenment
自发;zìfā;spontaneous, unprompted
空隙;kòngxì;crack, gap between two objects
狠心;hěn xīn;callous, cruel, cold-blooded
派别;pàibié;denomination, group, school, faction, school of thought, sect
攻克;gōngkè;to capture, to take
意向;yìxiàng;will, intent, disposition
开拓;kāituò;break new ground (for agriculture), development
别致;biézhì;unique, unconventional, fancy
创业;chuàngyè;begin an undertaking, start a major task, start a company
伤脑筋;shāng nǎojīn;troublesome, bothersome
为期;wéiqī;be scheduled for, last for (a certain duration)
通货膨胀;tōnghuò péngzhàng;inflation
端正;duānzhèng;upright, regular, proper, correct
港湾;gǎngwān;harbor, estuary
文献;wénxiàn;document, literature
崇敬;chóngjìng;revere, admire, veneration
对照;duìzhào;contrast, compare
媒介;méijiè;media, medium
处分;chǔfèn;punish, punishment, discipline, disposal
和气;héqi;friendly, polite, amiable
霸道;bàdào;overbearing, despotic hegemony, rule by force, (of liquor, medicine, etc.) strong
赞叹;zàntàn;sigh or grasp in admiration, highly praise
苦涩;kǔsè;bitter and astringent, pained, agonized, anguished
耸;sǒng;shrug, towering, shock (alarm)
科目;kēmù;(school) subject
点缀;diǎnzhuì;decorate, an ornament, beautify, embellish, be the finishing touch
歌颂;gēsòng;sing the praise of, extol, eulogize
杂交;zájiāo;create a hybrid, cross-fertilize
暂且;zànqiě;for the moment, for the time being, temporarily
嘱咐;zhǔfù;enjoin, to tell, exhort
冷落;lěngluò;to treat somebody coldy, to snub, desolate, to give the cold shoulder
一丝不苟;yìsībùgǒu;(literally) not one thread loose, strictly according to the rules, meticulous
迟缓;chíhuǎn;slow, sluggish
眼色;yǎnsè;a wink, signal with one's eyes
浸泡;jìnpào;to soak
栏目;lánmù;column (in a newspaper,TV,etc)
有条不紊;yǒutiáobùwěn;in an orderly way, methodically, systematically, methodical
慰问;wèiwèn;to express sympathy, consolation, extend regards to, salute
威信;wēixìn;prestige, reputation, veneration, authority, trust
一目了然;yímùliǎorán;obvious at a glance
自力更生;zì lì gēng shēng;(idiom) self reliance
灯笼;dēnglong;lantern
时事;shíshì;current events, the present situation
新颖;xīnyǐng;new and original, novel
兴高采烈;xìng gāo cǎi liè;in high spirits
停泊;tíngbó;anchor, mooring (of a ship)
倔强;juéjiàng;stubborn, unbending
俯视;fǔshì;look down at, overlook
世代;shìdài;for generations, generation to generation
靠拢;kàolǒng;draw close, close up, move up
踏实;tāshi;practical, down-to-earth, realistic, feel at ease, steadfast
立足;lìzú;base oneself on, be established, have a footing
物业;wùyè;property management
淡水;dànshuǐ;fresh water, potable water (water with low salt content)
杠杆;gànggǎn;lever, pry bar, crowbar, financial leverage
朴素;pǔsù;plain, simple, austerity
开辟;kāipì;open up, to start, to build
家喻户晓;jiā yù hù xiǎo;become a household name, well-known
周折;zhōuzhé;setback, twists and turns, problem, complication
丛;cóng;crowd together, thicket, collection
进而;jìn'ér;and then (what follows next)
请示;qǐngshì;ask for instructions
肆无忌惮;sìwújìdàn;absolutely unrestrained, unbridled, without the slightest scruple
确立;quèlì;to establish, to institute
盛情;shèngqíng;great kindness, boundless hospitality
狼吞虎咽;lángtūnhǔyàn;wolf down one's food (idiom), gorge oneself
框架;kuàngjià;frame, framework, skeleton
平坦;píngtǎn;flat
冰雹;bīngbáo;hail
随即;suíjí;immediately (after), soon after, immediately
赤字;chìzì;(financial) deficit, red ink
草案;cǎo'àn;draft (legislation, proposal, etc.)
精简;jīngjiǎn;simplify, cut, reduce
疙瘩;gēda;swelling or lump on skin
时而;shí'ér;occasionally, often, but not at any fixed time
散文;sǎnwén;prose, essay
工艺品;gōngyìpǐn;handicraft, handiwork
埋没;máimò;oblivion, bury, neglect
品德;pǐndé;moral character, morality, morals
偏差;piānchā;bias, deviation
倘若;tǎngruò;provided that, supposing that, if, in case
便于;biànyú;be easy, be convenient for
雄伟;xióngwěi;grand, majestic
通俗;tōngsú;popular, common, everyday, average, vulgar
装卸;zhuāngxiè;load and unload, to transfer
衬托;chèntuō;to set off, serve as a foil to
考核;kǎohé;examine, check up on
繁华;fánhuá;flourishing, bustling, prosperous
母语;mǔyǔ;native/mother tongue
以至;yǐzhì;down to, up to, to such an extent as to...
举足轻重;jǔzúqīngzhòng;a foot's move sways the balance, hold the balance of power, play a key role
隐约;yǐnyuē;vague, faint, indistinct
调和;tiáohé;harmonious, harmony
误差;wùchā;difference, error, inaccuracy
论证;lùnzhèng;prove a point, expound on, argumentation
灌溉;guàngài;irrigate
注释;zhùshì;annotate, annotation, note, make notes in the margin
油腻;yóunì;greasy or oily (food)
摘要;zhāiyào;summary, abstract
姑且;gūqiě;temporarily, the time being
天文;tiānwén;astronomy
大体;dàtǐ;in general, more or less, on the whole
变故;biàngù;unforeseen event, accident
发扬;fāyáng;develop, make full use of, to carry on
反问;fǎnwèn;ask a rhetorical question, answer a question with a question
争气;zhēng qì;work hard for sth., determined not to fall short
不相上下;bù xiāng shàng xià;equally matched, about the same
问世;wènshì;be published, to come out
锦上添花;jǐnshàngtiānhuā;lit. on brocade, add flowers (idiom), to decorate sth already perfect / gilding the lily
钻研;zuānyán;study intensively, delve into
追悼;zhuīdào;mourning, memorial (service, etc.)
萌芽;méngyá;sprout, bud, germ of a plant
立方;lìfāng;cube, (mw cubic units of measure)
波涛;bōtāo;great waves, billows
播种;bōzhǒng;sow seeds, sowing, seed
寒暄;hánxuān;exchanging conventional greetings, winter and summer
千方百计;qiān fāng bǎi jì;by every possible means
加剧;jiājù;aggravate, intensify, sharpen, accelerate； exacerbate
伶俐;línglì;clever, witty, intelligent
书法;shūfǎ;calligraphy, penmanship
上进;shàngjìn;make forward progress, do better
陈列;chénliè;to display, to exhibit
镶嵌;xiāngqiàn;inlay
赤道;chìdào;the equator
胸怀;xiōnghuái;think about, heart, one's bosom (the seat of emotions), breast, broad-minded and open
无穷无尽;wúqióngwújìn;vast and limitless, endless span of time, no vestige of a beginning, no prospect of an end
拄;zhǔ;post, lean on a stick, prop
心疼;xīnténg;love dearly, the pain of love
巴结;bājie;to fawn on, curry favor with
力求;lìqiú;make every effort, do one's best
不屑一顾;búxièyígù;not worth seeing, disdain as beneath contempt
遏制;èzhì;keep within limits, contain, restrain, hold back
督促;dūcù;supervise and urge sb. to complete a task
着重;zhuózhòng;put emphasis on, to stress
盖章;gàizhāng;affix one's seal, seal, stamp
湖泊;húpō;lake
椭圆;tuǒyuán;ellipse, oval
操劳;cāoláo;work hard, look after
心得;xīndé;knowledge gained
刊物;kānwù;publication, periodical, journal
颈椎;jǐngzhuī;cervical vertebra, the seven cervical vertebrae in the neck of humans and most mammals
迎面;yíng miàn;face to face, headlong, in one's face
舒畅;shūchàng;happy, entirely free from worry
章程;zhāngchéng;written rules, statute, regulations, charter of a corporation
神气;shénqì;expression, manner, spirited
栽培;zāipéi;grow, educate, cultivate
昼夜;zhòuyè;day and night, continuously without stop
敌视;díshì;be hostile, adopt a negative attitude towards
招收;zhāoshōu;recruit, take in, to hire
吹捧;chuīpěng;flatter sb., extol sb.'s accomplishments
名次;míngcì;position in a ranking of names
倡导;chàngdǎo;to advocate, propose, initiate
不言而喻;bùyán'éryù;it goes without saying, it is self-evident
诧异;chàyì;flabbergasted, astonished
渔民;yúmín;fisherman, fisher folk
托运;tuōyùn;check in (baggage), consign for shipment
成心;chéngxīn;intentional, deliberate, with prior intent
忌讳;jìhuì;avoid as a taboo, abstain from, taboo
导向;dǎoxiàng;guidance, lead to, direct something towards
啰唆;luōsuo;long-winded, wordy, troublesome, pesky
变迁;biànqiān;changes, vicissitude
制约;zhìyuē;restrict, condition
列举;lièjǔ;make a list, enumerate
公证;gōngzhèng;notarization
佳肴;jiāyáo;delicacy, good food
亏待;kuīdài;treat sb. unfairly
魄力;pòlì;daring； resolution, boldness, courage
顿时;dùnshí;immediately, suddenly
鞭策;biāncè;spur on, urge on
索性;suǒxìng;you might as well (do it), simply, just, frankly, bluntly, directly
相声;xiàngsheng;comic dialogue, crosstalk
涌现;yǒngxiàn;spring up, emerge prominently
朴实;pǔshí;plain, sober, down-to-earth
固然;gùrán;admittedly, it is true that, indeed
呼啸;hūxiào;whistle, scream, howl
吉祥;jíxiáng;lucky
讥笑;jīxiào;sneer at, deride
蔚蓝;wèilán;azure, sky blue
茎;jīng;stalk, stem
答辩;dábiàn;reply (to an accusation)
慈祥;cíxiáng;a kindly person, benevolent (often of older people)
家常;jiācháng;the daily life of a family, home-style (food)
学说;xuéshuō;theory, doctrine
壮丽;zhuànglì;magnificence, splendid, majestic
周转;zhōuzhuǎn;turnover (in cash or personnel), have enough resources to cover a need
兴旺;xīngwàng;prosperous, thriving, to prosper
借鉴;jièjiàn;take example by, use other people's experience
飘扬;piāoyáng;wave in the wind, flutter, fly
纺织;fǎngzhī;spinning and weaving, textile
纵横;zònghéng;able to move unhindered, length and breadth
旷课;kuàng kè;cut school, be truant from school
文艺;wényì;literature and art
截至;jiézhì;up until, by (a specified time
威望;wēiwàng;prestige
夹杂;jiāzá;mix together, have two dissimilar substances mixed together
壮烈;zhuàngliè;brave and honorable
反之;fǎnzhī;whereas..., on the other hand ..., conversely ...
历来;lìlái;always, throughout (a period of time)
分寸;fēncun;propriety, the limits of proper speech or action
起哄;qǐ hòng;gather together, cause a commotion
贯彻;guànchè;to implement, put into practice, carry out
蕴藏;yùncáng;hold in store, contain untapped quantities
相等;xiāngděng;be equal to, equally, equivalent
畔;pàn;riverbank, side, boundary
沿海;yánhǎi;coastal
污蔑;wūmiè;to slander
棍棒;gùnbàng;club
梢;shāo;tip of a branch
操练;cāoliàn;to drill, to practice
搀;chān;assist by the arm, mix, support, sustain
拟定;nǐdìng;make an initial draft, draw up
悬殊;xuánshū;a wide gap, big contrast, large disparity, a mismatch
恭敬;gōngjìng;dutiful, deferential
归根到底;guī gēn dào dǐ;(saying) to sum it up ...
寓言;yùyán;fable
多元化;duōyuánhuà;diversify, diversification
喧哗;xuānhuá;cause a scene
哺乳;bǔrǔ;breast-feeding, to suckle
启蒙;qǐméng;enlighten, enlightenment； instruct the young, to initiate
俗话;súhuà;common saying, proverb
逆行;nìxíng;go/drive against the traffic, go in the wrong direction, regress, retrograde
贬义;biǎnyì;negative connotation, derogatory sense
落成;luòchéng;complete a construction project
留念;liúniàn;to keep as a souvenir
斟酌;zhēnzhuó;Consider, deliberate
挑拨;tiǎobō;incite disharmony, provoke, stir up tension in others
承包;chéngbāo;to contract (to undertake a job)
批发;pīfā;wholesale
扎实;zhāshi;strong, sturdy, practical
固有;gùyǒu;intrinsic/inherent to something, native
亏损;kuīsǔn;deficit, (financial) loss
严寒;yánhán;bitter cold, severe winter
饱和;bǎohé;saturation
陡峭;dǒuqiào;steep, precipitous
谢绝;xièjué;politely refuse
自满;zìmǎn;complacent, self-satisfied
涂抹;túmǒ;scribble, smear, doodle
法人;fǎrén;legal entity (i.e., a corporation)
次品;cìpǐn;defective or substandard products
地势;dìshì;terrain, topography of a place
合算;hésuàn;worthwhile, reckon up
力争;lìzhēng;work hard, do all one can to, strive for/argue strongly
书记;shūji;secretary, clerk
遮挡;zhēdǎng;shelter from, keep out
衣裳;yīshang;clothes
荤;hūn;meat or fish dish, pungent vegetables forbidden to Buddhist vegetarians
花蕾;huālěi;(flower) bud
舰艇;jiàntǐng;warship, naval vessel
职能;zhínéng;function, role
浓厚;nónghòu;dense, thick (fog, clouds, etc.)
洽谈;qiàtán;discuss, talk over
格局;géjú;structure, pattern
根深蒂固;gēn shēn dì gù;deep-rooted, ingrained, inveterate (problem, etc.)
哆嗦;duōsuo;tremble, to shiver, to quiver
及早;jízǎo;as soon as possible, at the earliest possible time
剪彩;jiǎn cǎi;cut the ribbon at an opening ceremony
辽阔;liáokuò;vast, extensive
茂盛;màoshèng;exuberance, luxuriant
肥沃;féiwò;fertile
空前绝后;kōngqiánjuéhòu;unprecedented and unrepeatable, never to be reduplicated, the first and the last, unmatched, unique
检讨;jiǎntǎo;self-criticism, analyze
无微不至;wú wēi bú zhì;in every possible way, meticulously
挎;kuà;carry over one's shoulder or slung on one's side
并列;bìngliè;stand side by side, be juxtaposed
实惠;shíhuì;substantial material benefit, advantageous (deal)
势必;shìbì;is bound to (happen)
再接再厉;zàijiēzàilì;continue the struggle, persist, unremitting efforts
兴隆;xīnglóng;prosperous, flourishing
风气;fēngqì;general mood, atmosphere, common practice
零星;língxīng;partial, scattered, fragmentary
雄厚;xiónghòu;abundant, strong and solid, rich
衔接;xiánjiē;to join together, to link (especially transport)
耐用;nàiyòng;durable
美观;měiguān;pleasing to the eye, beautiful, artistic
爱不释手;àibúshìshǒu;love something too much to part with it
热泪盈眶;rè lèi yíng kuàng;(saying) eyes brimming with tears, extremely moved
怠慢;dàimàn;to slight, give somebody a cold shoulder, treat somebody in a cold manner
志气;zhìqì;ambition, resolve, backbone, drive, spirit
弊端;bìduān;malpractice, abuse, corrupt practice
吞吞吐吐;tūntūntǔtǔ;hum and haw (idiom), mumble as if hiding something, speak and break off, then start again, to hold something back
兢兢业业;jīngjīng yèyè;cautious and conscientious
与日俱增;yǔrìjùzēng;grow with each passing day
附和;fùhè;repeat an agreement, copy sb.'s action or words
调剂;tiáojì;make an adjustment
见义勇为;jiànyìyǒngwéi;to see what is right and act courageously (idiom, from Analects), to stand up bravely for the truth, acting heroically in a just cause
称心如意;chènxīnrúyì;find sth. satisfactory, very satisfying
神态;shéntài;appearance, looks, manner, expression
磨合;móhé;adapt gradually to each other, to consult, break in, wear in
短促;duǎncù;short in time duration, fleeting, brief
盛产;shèngchǎn;abound in, teem with, superabundant
气魄;qìpò;spirit, daring, nerve, boldness, enterprising outlook
扩充;kuòchōng;expand, extend
应邀;yìngyāo;at sb.'s invitation
屡次;lǚcì;repeatedly, time and again, frequently
声势;shēngshì;momentum, fame and power, prestige
取缔;qǔdì;to ban, suppress
馋;chán;gluttonous, greedy, to crave
防治;fángzhì;prevent and cure
谋求;móuqiú;seek, strive for, try to get
落实;luòshí;workable, implement
杜绝;dùjué;put an end to
效益;xiàoyì;benefit；results
征收;zhēngshōu;levy (fine), impose (tariff)
化肥;huàféi;chemical fertilizer
勘探;kāntàn;exploration
验收;yànshōu;inspect and then accept (i.e. received goods
聋哑;lóngyǎ;deaf and dumb, deaf-mute
缴纳;jiǎonà;to pay (taxes)
繁体字;fántǐzì;traditional Chinese character
立交桥;lìjiāoqiáo;overpass, one road goes on top of another, cloverleaf intersection
磋商;cuōshāng;discuss seriously, consult, negotiate
珍稀;zhēnxī;rare, precious and uncommon
熏陶;xūntáo;to influence (positively)
水利;shuǐlì;water conservancy, irrigation works
普及;pǔjí;widespread, popular, popularize
急功近利;jígōngjìnlì;eager for success and profit
循序渐进;xún xù jiàn jìn;make steady progress incrementally, step by step program
层出不穷;céng chū bù qióng;(idiom) emerge more and more, innumerable succession, breeding like flies
就近;jiùjìn;nearby, in a close neighborhood
实事求是;shí shì qiú shì;be practical and realistic, seek truth from facts
完备;wánbèi;complete, perfect
宁肯;nìngkěn;would rather ..., it would be better
天伦之乐;tiānlúnzhīlè;family happiness
吃苦;chī kǔ;bear hardships, suffer
儒家;rújiā;Confucianism
倡议;chàngyì;suggest, propose
作息;zuòxī;work and rest
争先恐后;zhēng xiān kǒng hòu;striving to be first, compete with each other
东张西望;dōngzhāngxīwàng;look in all directions, glance around
骨干;gǔgàn;backbone, mainstay
闭塞;bìsè;stop up, shelter from, hard to get to, unenlightened
贫乏;pínfá;lacking, incomplete
耕地;gēngdì;arable land, to plow land
矿产;kuàngchǎn;minerals
瞻仰;zhānyǎng;look at with reverence, admire
盆地;péndì;basin
物美价廉;wùměijiàlián;attractive goods at inexpensive prices
服气;fúqì;be convinced
支流;zhīliú;tributary, minor aspect, offshoot
恍然大悟;huǎngrándàwù;suddenly see the light, suddenly realize what has happened, twig
审美;shěnměi;aesthetic sense, appreciation of the arts
奠定;diàndìng;establish, to found, to settle
叮嘱;dīngzhǔ;urge again and again, exhort, repeatedly warn
亭子;tíngzi;pavilion, kiosk
丘陵;qiūlíng;hills
一举两得;yìjǔliǎngdé;kill two birds with one stone, (literally) attain two objectives with a single move
见多识广;jiànduōshíguǎng;experienced and knowledgeable
稿件;gǎojiàn;rough draft of a document
画蛇添足;huàshétiānzú;draw legs on a snake (idiom), to ruin something by adding something superfluous
沉淀;chéndiàn;to precipitate (solid sediment out of a solution), to settle
招标;zhāobiāo;to beckon, to invite bids
娇气;jiāoqì;delicate, effeminate, squeamish
园林;yuánlín;gardens, park, landscape
后顾之忧;hòugùzhīyōu;fears of trouble in the rear (idiom), family worries (obstructing freedom to act), trouble back at home, worries about the future consequences, often in negative expressions, meaning no worries about anything
刹那;chànà;an instant (Sanskrit: ksana), split second
兴致勃勃;xìngzhìbóbó;in high spirits
共计;gòngjì;sum up, total
不由得;bùyóude;can't help, cannot but
不敢当;bù gǎndāng;(literally) I dare not accept the honor, you flatter me
霞;xiá;red clouds
稠密;chóumì;dense, thick
砍伐;kǎnfá;cut down, lop, hew (as a tree), fell
据悉;jùxī;according to reports, it is reported (that)
挺拔;tǐngbá;tall and straight
感慨;gǎnkǎi;lament, sigh with emotion or regret
封建;fēngjiàn;feudal, feudalism
依托;yītuō;rely on, depend on
逐年;zhúnián;year after year, on an annual basis
贤惠;xiánhuì;virtuous and dutiful (of women)
聚精会神;jù jīng huì shén;concentrate one's attention
精打细算;jīng dǎ xì suàn;(saying) meticulous planning and careful accounting
欣欣向荣;xīnxīn xiàng róng;flourishing, thriving, prosperous
昌盛;chāngshèng;prosperous
日新月异;rìxīnyuèyì;change with each passing day
把关;bǎ guān;guard a pass, check on
得不偿失;dé bù cháng shī;the gains do not outweigh the losses
布告;bùgào;notice, bulletin
刻不容缓;kèbùrónghuǎn;demand immediate action, brook no delay
供不应求;gōng bú yìng qiú;(saying) demand outstrips supply
炉灶;lúzào;kitchen range, cooking range, stovetop range
比重;bǐzhòng;proportion, specific gravity
出神;chū shén;be lost in thought, entranced, preoccupation, Trance (music genre)
优胜劣汰;yōushèngliètài;survival of the fittest
须知;xūzhī;prerequisites, knowledge requirement
边疆;biānjiāng;border area, borderland, frontier, frontier region
纲领;gānglǐng;program, guiding principle
正月;zhēngyuè;the first month of the lunar calendar
振兴;zhènxīng;develop vigorously, promote, revive, revitalize, invigorate, re-energize
废寝忘食;fèiqǐnwàngshí;to forget even sleeping and eating
堤坝;dībà;dam, dyke
凹凸;āotū;(of a surface) uneven, bumpy
乡镇;xiāngzhèn;village and town
不免;bùmiǎn;unavoidable
难能可贵;nánnéngkěguì;difficult of attainment, hence worthy of esteem, deserving praise for one's excellent performance or behaviour, estimable, commendable
锲而不舍;qiè'érbùshě;keep on chipping away, work with perseverance
辩证;biànzhèng;investigate, dialectical
潜移默化;qiányímòhuà;exert a subtle influence on sb.'s character, thinking, etc., impercebtibly influence, to influence secretly
清真;qīngzhēn;Muslim
淡季;dànjì;off season, slow business season
气功;qìgōng;Qi Gong, a system of deep breathing exercises
毅然;yìrán;without hesitation, resolutely, firmly
正气;zhèngqì;healthy environment, healthy atmosphere
朝代;cháodài;dynasty, reign (of a king)
斩钉截铁;zhǎn dīng jié tiě;to chop the nail and slice the iron (idiom), resolute and decisive, definitely
微观;wēiguān;microscopic, sub atomic
廉洁;liánjié;honest, incorruptible
序言;xùyán;preface of a book, used to explain the book's objective
宏观;hóngguān;macro-, macroscopic
历代;lìdài;successive dynasties, past dynasties
风土人情;fēngtǔrénqíng;local conditions (human and environmental)
豪迈;háomài;bold and generous, heroic
见闻;jiànwén;information
船舶;chuánbó;ships, boats, watercraft
礼尚往来;lǐshàngwǎnglái;courtesy requires reciprocity
省会;shěnghuì;provincial capital
查获;cháhuò;investigate and capture (a criminal), ferret out
朝气蓬勃;zhāo qì péng bó;full of youthful energy (idiom), full of vigour and vitality, energetic, spirited, a bright spark
弊病;bìbìng;malady, evil, malpractice, drawback
尚且;shàngqiě;yet, still, even, also
外向;wàixiàng;extroverted, export-oriented (economy)
体裁;tǐcái;types or forms of literature
任重道远;rènzhòngdàoyuǎn;lit. a heavy load and a long road, fig. to bear heavy responsibilities through a long struggle, shoulder heavy responsibilities
不料;búliào;unexpectedly, to one's surprise
鸦雀无声;yāquèwúshēng;not even a crow or sparrow can be heard (idiom), silence reigns
过奖;guòjiǎng;praise excessively, flatter
苦尽甘来;kǔjìngānlái;sweetness comes after bitterness, the hard times are over and the good times are just beginning
精益求精;jīng yì qiú jīng;(saying) improving and wanting to improve even more
籍贯;jíguàn;place of one's ancestry
稻谷;dàogǔ;rice crops/paddy
混浊;hùnzhuó;muddy, dirty, turbid
悬崖峭壁;xuányáqiàobì;cliffside
川流不息;chuān liú bù xī;(saying) flowing of an endless stream
压岁钱;yāsuìqián;gifts of money given to children during the Spring Festival
举世瞩目;jǔshì zhǔmù;attract worldwide attention
连年;liánnián;successive years, over many years, once again this year
诞辰;dànchén;birthday
络绎不绝;luòyìbùjué;endless stream
知足常乐;zhīzúchánglè;content with what one has
津津有味;jīnjīn yǒu wèi;(saying) with gusto, eagerly, with great interest
拜年;bài nián;congratulate the New Year, wish sb. a Happy New Year
急于求成;jíyúqiúchéng;impatient for success
季军;jìjūn;third in a race, bronze medalist
南辕北辙;nányuánběizhé;at odds with, act in a way that defeats one's purpose
公安局;gōngānjú;public security bureau
乌黑;wūhēi;jet-black, pitch-black
馅儿;xiànr;stuffing, filling
联欢;liánhuān;have a get-together
相辅相成;xiāngfǔxiāngchéng;supplement and complement each other
畜牧;xùmù;raise animals
生肖;shēngxiào;Chinese zodiac
理直气壮;lǐzhíqìzhuàng;with justice on one's side, one is bold and assured, to have the courage of ones convictions, just and forceful
泰斗;tàidǒu;leading scholar of his time, magnate
沾光;zhān guāng;bask in the light, benefit from association with sth., reflected glory
正负;zhèngfù;positive and negative, plus-minus
旗袍;qípáo;cheongsam, Chinese-style dress
各抒己见;gèshūjǐjiàn;everyone gives their own view
勉励;miǎnlì;encourage
侃侃而谈;kǎnkǎn'értán;speak frankly and in measured tones, argue about leisurely and boldly
递增;dìzēng;increase step by step, steadily increase
踊跃;yǒngyuè;eager, enthusiastically
羽绒服;yǔróngfú;down jacket
经纬;jīngwěi;warp and woof, longitude and latitude, main points
纪要;jìyào;written summary of a meeting, minutes
炊烟;chuīyān;smoke from kitchen chimneys
温带;wēndài;temperate zone
恳切;kěnqiè;earnest, genuine, fair-spoken
得天独厚;détiāndúhòu;enjoy exceptional advantages, richly endowed by nature
喜闻乐见;xǐwénlèjiàn;a delight to see (idiom), an attractive spectacle
博大精深;bódàjīngshēn;broad and profound
勤俭;qínjiǎn;hardworking and thrifty
农历;nónglì;agricultural calendar, lunar calendar
东道主;dōngdàozhǔ;host for a party or conference
饱经沧桑;bǎojīngcāngsāng;experienced many changes
飞禽走兽;fēiqínzǒushòu;birds and animals, the beasts of the field and the birds of the air
端午节;Duānwǔ Jié;Dragon Boat Festival
深情厚谊;shēnqínghòuyì;profound friendship
武侠;wǔxiá;knight-errant, a genre of swordplay martial arts movies and books
将就;jiāngjiu;put up with, accept somewhat reluctantly
对联;duìlián;rhyming couplet, vertical written couplet usually placed along either side of a doorway
华侨;huáqiáo;overseas Chinese
